"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL","month"
125686074,20110603,201106,2011,2011.4192,"USA","LOUISIANA","USA",NA,NA,NA,NA,NA,NA,NA,"USAJUD","UNITED STATES","USA",NA,NA,NA,NA,"JUD",NA,NA,1,"163","163","16",4,-8,2,1,2,5.01002004008016,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125686877,20110603,201106,2011,2011.4192,"USABUS","ATLANTA","USA",NA,NA,NA,NA,"BUS",NA,NA,"BUS","INVESTOR",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"010","010","01",1,0,27,3,27,5.81258905372559,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125686880,20110603,201106,2011,2011.4192,"USABUS","ATLANTA","USA",NA,NA,NA,NA,"BUS",NA,NA,"BUS","INVESTOR",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"0331","033","03",1,5.2,9,1,9,6.09756097560976,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125686881,20110603,201106,2011,2011.4192,"USABUS","ATLANTA","USA",NA,NA,NA,NA,"BUS",NA,NA,"BUS","INVESTOR",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"0331","033","03",1,5.2,18,2,18,5.67010309278351,1,"United States","US","US",38,-97,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125686883,20110603,201106,2011,2011.4192,"USABUS","ATLANTA","USA",NA,NA,NA,NA,"BUS",NA,NA,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"036","036","03",1,4,10,2,10,3.11111111111111,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125687329,20110603,201106,2011,2011.4192,"USACVL","UNITED STATES","USA",NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"020","020","02",1,3,5,1,5,5.27638190954774,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125688488,20110603,201106,2011,2011.4192,"USAGOV","NASA","USA",NA,NA,NA,NA,"GOV",NA,NA,"EDU","UNIVERSITY",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"020","020","02",1,3,9,1,9,7.39957716701903,1,"Georgia","GG","GG",42,43.5,0,3,"Columbia, Washington, United States","US","USWA",47.564,-122.275,1512108,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125688490,20110603,201106,2011,2011.4192,"USAGOV","NASA","USA",NA,NA,NA,NA,"GOV",NA,NA,"EDU","UNIVERSITY",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"020","020","02",1,3,2,1,2,6.89655172413793,1,"Georgia","GG","GG",42,43.5,0,3,"Washington, Georgia, United States","US","USGA",33.7368,-82.7393,356620,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125688491,20110603,201106,2011,2011.4192,"USAGOV","NASA","USA",NA,NA,NA,NA,"GOV",NA,NA,"EDU","UNIVERSITY",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"020","020","02",1,3,9,1,9,8.37837837837838,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125689945,20110603,201106,2011,2011.4192,"USAJUD","LOUISIANA","USA",NA,NA,NA,NA,"JUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"163","163","16",4,-8,3,1,3,5.01002004008016,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125690453,20110603,201106,2011,2011.4192,"USALEG","UNITED STATES","USA",NA,NA,NA,NA,"LEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,4,1,4,4.93033792539357,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125690549,20110603,201106,2011,2011.4192,"USALEG","ALABAMA","USA",NA,NA,NA,NA,"LEG",NA,NA,"MED","WEBSITE",NA,NA,NA,NA,NA,"MED",NA,NA,1,"040","040","04",1,1,14,1,14,4.93033792539357,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125690933,20110603,201106,2011,2011.4192,"USAMED","ASSOCIATED PRESS","USA",NA,NA,NA,NA,"MED",NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"043","043","04",1,2.8,17,3,17,5.93975859412261,1,"Georgia","GG","GG",42,43.5,0,3,"Gilmer County, Georgia, United States","US","USGA",34.6834,-84.4499,351260,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125691064,20110603,201106,2011,2011.4192,"USAMED","ASSOCIATED PRESS","USA",NA,NA,NA,NA,"MED",NA,NA,"JUD","SUPREME COURT",NA,NA,NA,NA,NA,"JUD",NA,NA,1,"010","010","01",1,0,9,1,9,5.81395348837209,3,"Atlanta, Georgia, United States","US","USGA",33.749,-84.388,351615,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125691069,20110603,201106,2011,2011.4192,"USAMED","ASSOCIATED PRESS","USA",NA,NA,NA,NA,"MED",NA,NA,"JUD","SUPREME COURT",NA,NA,NA,NA,NA,"JUD",NA,NA,1,"040","040","04",1,1,9,1,9,5.81395348837209,3,"Atlanta, Georgia, United States","US","USGA",33.749,-84.388,351615,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125691072,20110603,201106,2011,2011.4192,"USAMED","ASSOCIATED PRESS","USA",NA,NA,NA,NA,"MED",NA,NA,"JUD","SUPREME COURT",NA,NA,NA,NA,NA,"JUD",NA,NA,1,"046","046","04",1,7,9,1,9,5.81395348837209,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125691420,20110603,201106,2011,2011.4192,"USAMED","ASSOCIATED PRESS","USA",NA,NA,NA,NA,"MED",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,10,2,10,6.04982206405694,1,"Georgia","GG","GG",42,43.5,0,3,"Ellijay, Georgia, United States","US","USGA",34.6948,-84.4821,331651,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125692583,20110603,201106,2011,2011.4192,"VUTGOV","VANUATU","VUT",NA,NA,NA,NA,"GOV",NA,NA,"AUS","AUSTRALIA","AUS",NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,1,1,1,7.40740740740741,1,"Russia","RS","RS",60,100,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,"","06"
125692588,20110603,201106,2011,2011.4192,"VUTGOV","DONALD KALPOKAS","VUT",NA,NA,NA,NA,"GOV",NA,NA,"VUT","VANUATU","VUT",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,2,1,2,7.82608695652174,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130203,"","06"
125693974,20110603,201106,2011,2011.4192,"ZWE","ZIMBABWE","ZWE",NA,NA,NA,NA,NA,NA,NA,"ZWEGOV","SIMON MUZENDA","ZWE",NA,NA,NA,NA,"GOV",NA,NA,1,"130","130","13",3,-4.4,7,1,7,6.2807881773399,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
233581775,20110603,201106,2011,2011.4192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CVL","RESIDENTS",NA,NA,NA,NA,NA,"CVL",NA,NA,1,"173","173","17",4,-5,3,1,1,2.58620689655172,0,NA,NA,NA,0,0,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130205,"","06"
233584110,20110603,201106,2011,2011.4192,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"172","172","17",4,-5,6,1,1,6.66666666666667,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130205,"","06"
233584111,20110603,201106,2011,2011.4192,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"172","172","17",4,-5,2,1,1,6.66666666666667,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130205,"","06"
125695026,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"020","020","02",1,3,8,1,8,3.44827586206897,NA,NA,NA,NA,0,0,0,3,"Riverdale, Georgia, United States","US","USGA",33.5726,-84.4133,321635,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125695029,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"020","020","02",1,3,1,1,1,3.44827586206897,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125695225,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"1712","171","17",4,-9.2,9,1,9,3.44827586206897,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125695272,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAN","CANADA","CAN",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,2,1,2,1.24223602484472,NA,NA,NA,NA,0,0,0,4,"Vancouver, British Columbia, Canada","CA","CA02",49.25,-123.133,-575268,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125695274,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAN","CANADA","CAN",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,2,1,2,1.24223602484472,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125696184,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"042","042","04",1,1.9,9,1,9,4.66830466830467,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125696948,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,0,"051","051","05",1,3.4,9,1,9,7.18562874251497,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125697918,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KNA","ST KITTS","KNA",NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,9,1,9,1.05820105820106,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125698311,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MED","JOURNALIST",NA,NA,NA,NA,NA,"MED",NA,NA,0,"040","040","04",1,1,4,1,4,9.44444444444444,NA,NA,NA,NA,0,0,0,4,"Rustavi, Georgia (general), Georgia","GG","GG00",41.6231,43.1311,-2329505,4,"Rustavi, Georgia (general), Georgia","GG","GG00",41.6231,43.1311,-2329505,20130203,"","06"
125699209,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REB","REBEL",NA,NA,NA,NA,NA,"REB",NA,NA,1,"190","190","19",4,-10,8,1,1,0.775193798449612,NA,NA,NA,NA,0,0,0,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,20130203,"","06"
125699233,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REL","BISHOP",NA,NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,9,1,9,5.83804143126177,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125700727,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,0,"051","051","05",1,3.4,9,1,9,5.43478260869565,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125700859,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","TENNESSEE","USA",NA,NA,NA,NA,NA,NA,NA,0,"0874","087","08",2,10,27,1,9,5.43478260869565,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125701578,20110604,201106,2011,2011.4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VUT","VANUATU","VUT",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,2,1,2,8.27586206896552,NA,NA,NA,NA,0,0,0,1,"Vanuatu","NH","NH",-16,167,0,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,NA,20130203,"","06"
125703435,20110604,201106,2011,2011.4219,"ARM","ARMENIA","ARM",NA,NA,NA,NA,NA,NA,NA,"ARMLEG","ARMENIAN","ARM",NA,NA,NA,NA,"LEG",NA,NA,1,"040","040","04",1,1,6,1,6,6.28571428571429,4,"Ijevan, Tavush, Armenia","AM","AM09",40.8783,45.1492,-2324870,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125703632,20110604,201106,2011,2011.4219,"ARMLEG","ARMENIAN","ARM",NA,NA,NA,NA,"LEG",NA,NA,"ARM","ARMENIA","ARM",NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,6,1,6,6.28571428571429,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,4,"Ijevan, Tavush, Armenia","AM","AM09",40.8783,45.1492,-2324870,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125703797,20110604,201106,2011,2011.4219,"AUS","MURRAY","AUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"054","054","05",1,6,9,1,9,17.8082191780822,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125705610,20110604,201106,2011,2011.4219,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"030","030","03",1,4,9,1,9,3.44827586206897,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125706216,20110604,201106,2011,2011.4219,"BUS","EXPORTER",NA,NA,NA,NA,NA,"BUS",NA,NA,"GEOGOV","NIKOLOZ GILAURI","GEO",NA,NA,NA,NA,"GOV",NA,NA,1,"010","010","01",1,0,18,2,18,3.17780580075662,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125709083,20110604,201106,2011,2011.4219,"CHRCVL","CHRISTIAN",NA,NA,NA,"CHR",NA,"CVL",NA,NA,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"040","040","04",1,1,9,1,9,8.50622406639004,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125709379,20110604,201106,2011,2011.4219,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,13,2,13,3.6339745881735,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125709430,20110604,201106,2011,2011.4219,"COP","DETECTIVE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"013","013","01",1,0.4,4,1,4,2.87539936102236,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125709477,20110604,201106,2011,2011.4219,"COP","DETECTIVE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"020","020","02",1,3,4,1,4,2.87539936102236,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125709745,20110604,201106,2011,2011.4219,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"090","090","09",2,-2,8,1,4,2.21518987341772,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125709792,20110604,201106,2011,2011.4219,"COP","DEPUTIES",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,9,1,9,2.12121212121212,4,"Rami, Georgia (general), Georgia","GG","GG00",42.1983,42.0494,117413,0,NA,NA,NA,0,0,0,4,"Rami, Georgia (general), Georgia","GG","GG00",42.1983,42.0494,117413,20130203,"","06"
125709898,20110604,201106,2011,2011.4219,"COP","DEPUTIES",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"173","173","17",4,-5,9,1,9,2.12121212121212,4,"Rami, Georgia (general), Georgia","GG","GG00",42.1983,42.0494,117413,0,NA,NA,NA,0,0,0,4,"Rami, Georgia (general), Georgia","GG","GG00",42.1983,42.0494,117413,20130203,"","06"
125710049,20110604,201106,2011,2011.4219,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,33,7,33,1.29649224112947,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125710794,20110604,201106,2011,2011.4219,"COP","DEPUTIES",NA,NA,NA,NA,NA,"COP",NA,NA,"MEX","TIJUANA","MEX",NA,NA,NA,NA,NA,NA,NA,0,"173","173","17",4,-5,2,1,2,3.90455531453362,3,"Polk County, Georgia, United States","US","USGA",34.0015,-85.1833,343585,4,"Tijuana, Baja California, Mexico","MX","MX02",32.5333,-117.017,-1705741,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125711068,20110604,201106,2011,2011.4219,"COP","DEPUTIES",NA,NA,NA,NA,NA,"COP",NA,NA,"TCD","CHAD","TCD",NA,NA,NA,NA,NA,NA,NA,1,"173","173","17",4,-5,2,1,2,3.90455531453362,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125711533,20110604,201106,2011,2011.4219,"COPGOV","DEPUTY",NA,NA,NA,NA,NA,"COP","GOV",NA,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,2,1,1,8.27067669172932,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125712657,20110604,201106,2011,2011.4219,"CVL","CITIZEN",NA,NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"054","054","05",1,6,2,1,2,13.9941690962099,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125714676,20110604,201106,2011,2011.4219,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"014","014","01",1,0,5,1,5,5.4380664652568,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125714923,20110604,201106,2011,2011.4219,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,9,1,9,4.66830466830467,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125714996,20110604,201106,2011,2011.4219,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"051","051","05",1,3.4,5,1,5,5.4380664652568,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125715111,20110604,201106,2011,2011.4219,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,5,1,5,5.4380664652568,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125715258,20110604,201106,2011,2011.4219,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,"BUS","COMPANIES",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"192","192","19",4,-9.5,5,1,5,9.41176470588235,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125715723,20110604,201106,2011,2011.4219,"EDU","UNIVERSITY",NA,NA,NA,NA,NA,"EDU",NA,NA,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,3,1,3,6.91056910569106,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125717072,20110604,201106,2011,2011.4219,"EUR","EUROPE","EUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"061","061","06",2,6.4,18,2,18,3.17780580075662,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125720813,20110604,201106,2011,2011.4219,"GOV","AUTHORITIES",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"073","073","07",2,7.4,9,1,9,0.110803324099723,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125721246,20110604,201106,2011,2011.4219,"GOV","AUTHORITIES",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"173","173","17",4,-5,4,1,4,0,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125721555,20110604,201106,2011,2011.4219,"GOV","GOVERNMENT ORGANIZATION",NA,NA,NA,NA,NA,"GOV",NA,NA,"BUS","BUSINESS",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"046","046","04",1,7,2,1,2,12.5874125874126,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125721743,20110604,201106,2011,2011.4219,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHRCVL","CHRISTIAN",NA,NA,NA,"CHR",NA,"CVL",NA,NA,1,"040","040","04",1,1,9,1,9,8.50622406639004,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125722065,20110604,201106,2011,2011.4219,"GOV","STATE LEADER",NA,NA,NA,NA,NA,"GOV",NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"100","100","10",3,-5,9,1,9,5.67951318458418,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
